Bevölkerung nach Alter, Geschlecht und Gemeinden, 2012-2015 | population by age, sex and lau2, 2012-2015;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;AGE_GROUP;POP_TOTAL;POP_MALE;POP_FEMALE;YEAR
AT1;AT12;AT121;30517;Kematen an der Ybbs;15_19;124;65;59;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;20_24;137;69;68;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;25_29;168;84;84;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;30_34;168;88;80;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;35_39;141;78;63;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;40_44;152;74;78;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;45_49;215;109;106;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;50_54;202;93;109;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;55_59;210;99;111;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;60_64;144;69;75;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;65_69;122;49;73;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;70_74;118;70;48;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;75_79;100;37;63;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;80_84;89;37;52;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;85_89;45;17;28;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;90_94;16;4;12;2015
AT1;AT12;AT121;30517;Kematen an der Ybbs;95_;1;1;0;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;0_4;178;95;83;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;5_9;203;111;92;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;10_14;186;98;88;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;15_19;168;99;69;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;20_24;163;86;77;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;25_29;173;88;85;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;30_34;220;103;117;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;35_39;217;120;97;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;40_44;215;122;93;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;45_49;213;100;113;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;50_54;210;114;96;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;55_59;193;96;97;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;60_64;167;90;77;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;65_69;103;53;50;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;70_74;92;35;57;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;75_79;93;45;48;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;80_84;52;29;23;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;85_89;41;16;25;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;90_94;20;1;19;2015
AT1;AT12;AT121;30520;Neuhofen an der Ybbs;95_;2;0;2;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;0_4;121;56;65;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;5_9;119;57;62;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;10_14;127;62;65;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;15_19;113;58;55;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;20_24;155;77;78;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;25_29;154;73;81;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;30_34;145;82;63;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;35_39;132;71;61;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;40_44;134;62;72;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;45_49;162;82;80;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;50_54;175;91;84;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;55_59;125;71;54;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;60_64;121;59;62;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;65_69;84;40;44;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;70_74;88;38;50;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;75_79;85;43;42;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;80_84;53;26;27;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;85_89;33;16;17;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;90_94;6;2;4;2015
AT1;AT12;AT121;30521;Neustadtl an der Donau;95_;0;0;0;2015
AT1;AT12;AT121;30522;Oed-Oehling;0_4;117;59;58;2015
AT1;AT12;AT121;30522;Oed-Oehling;5_9;98;43;55;2015
AT1;AT12;AT121;30522;Oed-Oehling;10_14;95;36;59;2015
AT1;AT12;AT121;30522;Oed-Oehling;15_19;112;52;60;2015
AT1;AT12;AT121;30522;Oed-Oehling;20_24;153;73;80;2015
AT1;AT12;AT121;30522;Oed-Oehling;25_29;150;81;69;2015
AT1;AT12;AT121;30522;Oed-Oehling;30_34;132;61;71;2015
AT1;AT12;AT121;30522;Oed-Oehling;35_39;109;61;48;2015
AT1;AT12;AT121;30522;Oed-Oehling;40_44;130;61;69;2015
AT1;AT12;AT121;30522;Oed-Oehling;45_49;161;88;73;2015
AT1;AT12;AT121;30522;Oed-Oehling;50_54;149;72;77;2015
AT1;AT12;AT121;30522;Oed-Oehling;55_59;129;70;59;2015
AT1;AT12;AT121;30522;Oed-Oehling;60_64;84;49;35;2015
AT1;AT12;AT121;30522;Oed-Oehling;65_69;60;35;25;2015
AT1;AT12;AT121;30522;Oed-Oehling;70_74;65;30;35;2015
AT1;AT12;AT121;30522;Oed-Oehling;75_79;41;15;26;2015
AT1;AT12;AT121;30522;Oed-Oehling;80_84;30;10;20;2015
AT1;AT12;AT121;30522;Oed-Oehling;85_89;24;9;15;2015
AT1;AT12;AT121;30522;Oed-Oehling;90_94;3;1;2;2015
AT1;AT12;AT121;30522;Oed-Oehling;95_;1;1;0;2015
AT1;AT12;AT121;30524;Opponitz;0_4;57;33;24;2015
AT1;AT12;AT121;30524;Opponitz;5_9;62;28;34;2015
AT1;AT12;AT121;30524;Opponitz;10_14;57;28;29;2015
AT1;AT12;AT121;30524;Opponitz;15_19;65;31;34;2015
AT1;AT12;AT121;30524;Opponitz;20_24;57;30;27;2015
AT1;AT12;AT121;30524;Opponitz;25_29;52;27;25;2015
AT1;AT12;AT121;30524;Opponitz;30_34;59;26;33;2015
AT1;AT12;AT121;30524;Opponitz;35_39;65;36;29;2015
AT1;AT12;AT121;30524;Opponitz;40_44;58;28;30;2015
AT1;AT12;AT121;30524;Opponitz;45_49;70;41;29;2015
AT1;AT12;AT121;30524;Opponitz;50_54;84;46;38;2015
AT1;AT12;AT121;30524;Opponitz;55_59;65;33;32;2015
AT1;AT12;AT121;30524;Opponitz;60_64;54;31;23;2015
AT1;AT12;AT121;30524;Opponitz;65_69;39;17;22;2015
AT1;AT12;AT121;30524;Opponitz;70_74;37;15;22;2015
AT1;AT12;AT121;30524;Opponitz;75_79;40;15;25;2015
AT1;AT12;AT121;30524;Opponitz;80_84;20;11;9;2015
AT1;AT12;AT121;30524;Opponitz;85_89;9;1;8;2015
AT1;AT12;AT121;30524;Opponitz;90_94;5;1;4;2015
AT1;AT12;AT121;30524;Opponitz;95_;0;0;0;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;0_4;25;15;10;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;5_9;42;23;19;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;10_14;20;10;10;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;15_19;41;25;16;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;20_24;38;22;16;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;25_29;25;14;11;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;30_34;33;18;15;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;35_39;29;20;9;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;40_44;28;10;18;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;45_49;43;22;21;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;50_54;35;17;18;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;55_59;48;29;19;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;60_64;28;17;11;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;65_69;23;10;13;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;70_74;22;9;13;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;75_79;30;13;17;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;80_84;23;7;16;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;85_89;17;7;10;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;90_94;5;2;3;2015
AT1;AT12;AT121;30526;St. Georgen am Reith;95_;0;0;0;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;0_4;153;83;70;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;5_9;151;77;74;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;10_14;179;88;91;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;15_19;187;94;93;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;20_24;166;84;82;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;25_29;157;83;74;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;30_34;190;81;109;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;35_39;187;96;91;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;40_44;218;111;107;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;45_49;236;124;112;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;50_54;206;101;105;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;55_59;185;96;89;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;60_64;131;72;59;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;65_69;108;51;57;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;70_74;120;58;62;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;75_79;85;40;45;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;80_84;59;21;38;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;85_89;34;17;17;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;90_94;14;6;8;2015
AT1;AT12;AT121;30527;St. Georgen am Ybbsfelde;95_;0;0;0;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;0_4;132;68;64;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;5_9;110;56;54;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;10_14;163;86;77;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;15_19;164;93;71;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;20_24;133;65;68;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;25_29;135;60;75;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;30_34;172;89;83;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;35_39;167;91;76;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;40_44;182;81;101;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;45_49;223;105;118;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;50_54;270;136;134;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;55_59;213;113;100;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;60_64;139;73;66;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;65_69;103;49;54;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;70_74;90;42;48;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;75_79;82;36;46;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;80_84;65;24;41;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;85_89;31;15;16;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;90_94;13;2;11;2015
AT1;AT12;AT121;30529;St. Pantaleon-Erla;95_;0;0;0;2015
AT1;AT12;AT121;30530;St. Peter in der Au;0_4;277;140;137;2015
AT1;AT12;AT121;30530;St. Peter in der Au;5_9;286;142;144;2015
AT1;AT12;AT121;30530;St. Peter in der Au;10_14;269;143;126;2015
AT1;AT12;AT121;30530;St. Peter in der Au;15_19;324;174;150;2015
AT1;AT12;AT121;30530;St. Peter in der Au;20_24;309;161;148;2015
AT1;AT12;AT121;30530;St. Peter in der Au;25_29;333;166;167;2015
AT1;AT12;AT121;30530;St. Peter in der Au;30_34;321;168;153;2015
AT1;AT12;AT121;30530;St. Peter in der Au;35_39;311;160;151;2015
AT1;AT12;AT121;30530;St. Peter in der Au;40_44;355;169;186;2015
AT1;AT12;AT121;30530;St. Peter in der Au;45_49;416;217;199;2015
AT1;AT12;AT121;30530;St. Peter in der Au;50_54;379;214;165;2015
AT1;AT12;AT121;30530;St. Peter in der Au;55_59;344;172;172;2015
AT1;AT12;AT121;30530;St. Peter in der Au;60_64;241;118;123;2015
AT1;AT12;AT121;30530;St. Peter in der Au;65_69;192;92;100;2015
AT1;AT12;AT121;30530;St. Peter in der Au;70_74;209;83;126;2015
AT1;AT12;AT121;30530;St. Peter in der Au;75_79;178;76;102;2015
AT1;AT12;AT121;30530;St. Peter in der Au;80_84;124;42;82;2015
AT1;AT12;AT121;30530;St. Peter in der Au;85_89;110;40;70;2015
AT1;AT12;AT121;30530;St. Peter in der Au;90_94;46;7;39;2015
AT1;AT12;AT121;30530;St. Peter in der Au;95_;13;3;10;2015
AT1;AT12;AT121;30531;St. Valentin;0_4;399;223;176;2015
AT1;AT12;AT121;30531;St. Valentin;5_9;413;218;195;2015
AT1;AT12;AT121;30531;St. Valentin;10_14;424;205;219;2015
AT1;AT12;AT121;30531;St. Valentin;15_19;477;247;230;2015
AT1;AT12;AT121;30531;St. Valentin;20_24;628;317;311;2015
AT1;AT12;AT121;30531;St. Valentin;25_29;580;287;293;2015
AT1;AT12;AT121;30531;St. Valentin;30_34;566;294;272;2015
AT1;AT12;AT121;30531;St. Valentin;35_39;550;270;280;2015
AT1;AT12;AT121;30531;St. Valentin;40_44;641;314;327;2015
AT1;AT12;AT121;30531;St. Valentin;45_49;793;418;375;2015
AT1;AT12;AT121;30531;St. Valentin;50_54;783;397;386;2015
AT1;AT12;AT121;30531;St. Valentin;55_59;662;332;330;2015
AT1;AT12;AT121;30531;St. Valentin;60_64;521;246;275;2015
AT1;AT12;AT121;30531;St. Valentin;65_69;472;221;251;2015
AT1;AT12;AT121;30531;St. Valentin;70_74;482;228;254;2015
AT1;AT12;AT121;30531;St. Valentin;75_79;369;172;197;2015
AT1;AT12;AT121;30531;St. Valentin;80_84;252;101;151;2015
AT1;AT12;AT121;30531;St. Valentin;85_89;142;48;94;2015
AT1;AT12;AT121;30531;St. Valentin;90_94;62;16;46;2015
AT1;AT12;AT121;30531;St. Valentin;95_;8;1;7;2015
AT1;AT12;AT121;30532;Seitenstetten;0_4;205;103;102;2015
AT1;AT12;AT121;30532;Seitenstetten;5_9;187;100;87;2015
AT1;AT12;AT121;30532;Seitenstetten;10_14;197;111;86;2015
AT1;AT12;AT121;30532;Seitenstetten;15_19;190;97;93;2015
AT1;AT12;AT121;30532;Seitenstetten;20_24;210;113;97;2015
AT1;AT12;AT121;30532;Seitenstetten;25_29;228;109;119;2015
AT1;AT12;AT121;30532;Seitenstetten;30_34;261;119;142;2015
AT1;AT12;AT121;30532;Seitenstetten;35_39;195;110;85;2015
AT1;AT12;AT121;30532;Seitenstetten;40_44;246;135;111;2015
AT1;AT12;AT121;30532;Seitenstetten;45_49;235;116;119;2015
AT1;AT12;AT121;30532;Seitenstetten;50_54;276;130;146;2015
AT1;AT12;AT121;30532;Seitenstetten;55_59;199;100;99;2015
AT1;AT12;AT121;30532;Seitenstetten;60_64;164;82;82;2015
AT1;AT12;AT121;30532;Seitenstetten;65_69;141;72;69;2015
AT1;AT12;AT121;30532;Seitenstetten;70_74;128;50;78;2015
AT1;AT12;AT121;30532;Seitenstetten;75_79;109;57;52;2015
AT1;AT12;AT121;30532;Seitenstetten;80_84;95;38;57;2015
AT1;AT12;AT121;30532;Seitenstetten;85_89;47;14;33;2015
AT1;AT12;AT121;30532;Seitenstetten;90_94;15;5;10;2015
AT1;AT12;AT121;30532;Seitenstetten;95_;1;0;1;2015
AT1;AT12;AT121;30533;Sonntagberg;0_4;168;91;77;2015
AT1;AT12;AT121;30533;Sonntagberg;5_9;151;75;76;2015
AT1;AT12;AT121;30533;Sonntagberg;10_14;161;81;80;2015
AT1;AT12;AT121;30533;Sonntagberg;15_19;227;133;94;2015
AT1;AT12;AT121;30533;Sonntagberg;20_24;277;138;139;2015
AT1;AT12;AT121;30533;Sonntagberg;25_29;233;122;111;2015
AT1;AT12;AT121;30533;Sonntagberg;30_34;243;132;111;2015
AT1;AT12;AT121;30533;Sonntagberg;35_39;162;85;77;2015
AT1;AT12;AT121;30533;Sonntagberg;40_44;223;122;101;2015
AT1;AT12;AT121;30533;Sonntagberg;45_49;318;158;160;2015
AT1;AT12;AT121;30533;Sonntagberg;50_54;318;162;156;2015
AT1;AT12;AT121;30533;Sonntagberg;55_59;256;118;138;2015
AT1;AT12;AT121;30533;Sonntagberg;60_64;213;100;113;2015
AT1;AT12;AT121;30533;Sonntagberg;65_69;197;83;114;2015
AT1;AT12;AT121;30533;Sonntagberg;70_74;226;100;126;2015
AT1;AT12;AT121;30533;Sonntagberg;75_79;180;85;95;2015
AT1;AT12;AT121;30533;Sonntagberg;80_84;139;62;77;2015
AT1;AT12;AT121;30533;Sonntagberg;85_89;88;34;54;2015
AT1;AT12;AT121;30533;Sonntagberg;90_94;25;7;18;2015
AT1;AT12;AT121;30533;Sonntagberg;95_;3;0;3;2015
AT1;AT12;AT121;30534;Strengberg;0_4;113;50;63;2015
AT1;AT12;AT121;30534;Strengberg;5_9;111;61;50;2015
AT1;AT12;AT121;30534;Strengberg;10_14;96;49;47;2015
AT1;AT12;AT121;30534;Strengberg;15_19;131;65;66;2015
AT1;AT12;AT121;30534;Strengberg;20_24;94;54;40;2015
AT1;AT12;AT121;30534;Strengberg;25_29;105;50;55;2015
AT1;AT12;AT121;30534;Strengberg;30_34;145;70;75;2015
AT1;AT12;AT121;30534;Strengberg;35_39;118;62;56;2015
AT1;AT12;AT121;30534;Strengberg;40_44;130;63;67;2015
AT1;AT12;AT121;30534;Strengberg;45_49;159;74;85;2015
AT1;AT12;AT121;30534;Strengberg;50_54;164;95;69;2015
AT1;AT12;AT121;30534;Strengberg;55_59;161;87;74;2015
AT1;AT12;AT121;30534;Strengberg;60_64;114;55;59;2015
AT1;AT12;AT121;30534;Strengberg;65_69;75;38;37;2015
AT1;AT12;AT121;30534;Strengberg;70_74;86;40;46;2015
AT1;AT12;AT121;30534;Strengberg;75_79;79;35;44;2015
AT1;AT12;AT121;30534;Strengberg;80_84;57;28;29;2015
AT1;AT12;AT121;30534;Strengberg;85_89;44;17;27;2015
AT1;AT12;AT121;30534;Strengberg;90_94;11;2;9;2015
AT1;AT12;AT121;30534;Strengberg;95_;1;0;1;2015
AT1;AT12;AT121;30536;Viehdorf;0_4;92;44;48;2015
AT1;AT12;AT121;30536;Viehdorf;5_9;80;46;34;2015
AT1;AT12;AT121;30536;Viehdorf;10_14;64;33;31;2015
AT1;AT12;AT121;30536;Viehdorf;15_19;67;34;33;2015
AT1;AT12;AT121;30536;Viehdorf;20_24;76;46;30;2015
AT1;AT12;AT121;30536;Viehdorf;25_29;82;49;33;2015
AT1;AT12;AT121;30536;Viehdorf;30_34;122;55;67;2015
AT1;AT12;AT121;30536;Viehdorf;35_39;85;55;30;2015
AT1;AT12;AT121;30536;Viehdorf;40_44;95;50;45;2015
AT1;AT12;AT121;30536;Viehdorf;45_49;105;57;48;2015
AT1;AT12;AT121;30536;Viehdorf;50_54;96;43;53;2015
AT1;AT12;AT121;30536;Viehdorf;55_59;96;52;44;2015
AT1;AT12;AT121;30536;Viehdorf;60_64;71;35;36;2015
AT1;AT12;AT121;30536;Viehdorf;65_69;64;31;33;2015
AT1;AT12;AT121;30536;Viehdorf;70_74;46;23;23;2015
AT1;AT12;AT121;30536;Viehdorf;75_79;65;28;37;2015
AT1;AT12;AT121;30536;Viehdorf;80_84;44;14;30;2015
AT1;AT12;AT121;30536;Viehdorf;85_89;26;7;19;2015
AT1;AT12;AT121;30536;Viehdorf;90_94;10;0;10;2015
AT1;AT12;AT121;30536;Viehdorf;95_;1;0;1;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;0_4;124;67;57;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;5_9;108;51;57;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;10_14;118;63;55;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;15_19;120;70;50;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;20_24;101;51;50;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;25_29;159;78;81;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;30_34;138;69;69;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;35_39;118;56;62;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;40_44;137;76;61;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;45_49;160;84;76;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;50_54;179;91;88;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;55_59;169;92;77;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;60_64;116;53;63;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;65_69;69;36;33;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;70_74;90;43;47;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;75_79;101;41;60;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;80_84;82;26;56;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;85_89;56;14;42;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;90_94;21;3;18;2015
AT1;AT12;AT121;30538;Wallsee-Sindelburg;95_;3;0;3;2015
AT1;AT12;AT121;30539;Weistrach;0_4;120;57;63;2015
AT1;AT12;AT121;30539;Weistrach;5_9;108;59;49;2015
AT1;AT12;AT121;30539;Weistrach;10_14;132;61;71;2015
AT1;AT12;AT121;30539;Weistrach;15_19;149;79;70;2015
AT1;AT12;AT121;30539;Weistrach;20_24;146;75;71;2015
AT1;AT12;AT121;30539;Weistrach;25_29;137;66;71;2015
AT1;AT12;AT121;30539;Weistrach;30_34;115;59;56;2015
AT1;AT12;AT121;30539;Weistrach;35_39;127;56;71;2015
AT1;AT12;AT121;30539;Weistrach;40_44;171;94;77;2015
AT1;AT12;AT121;30539;Weistrach;45_49;180;95;85;2015
AT1;AT12;AT121;30539;Weistrach;50_54;160;86;74;2015
AT1;AT12;AT121;30539;Weistrach;55_59;170;86;84;2015
AT1;AT12;AT121;30539;Weistrach;60_64;114;61;53;2015
AT1;AT12;AT121;30539;Weistrach;65_69;82;36;46;2015
AT1;AT12;AT121;30539;Weistrach;70_74;81;38;43;2015
AT1;AT12;AT121;30539;Weistrach;75_79;91;39;52;2015
AT1;AT12;AT121;30539;Weistrach;80_84;55;24;31;2015
AT1;AT12;AT121;30539;Weistrach;85_89;42;17;25;2015
AT1;AT12;AT121;30539;Weistrach;90_94;7;3;4;2015
AT1;AT12;AT121;30539;Weistrach;95_;0;0;0;2015
AT1;AT12;AT121;30541;Winklarn;0_4;80;39;41;2015
AT1;AT12;AT121;30541;Winklarn;5_9;87;51;36;2015
AT1;AT12;AT121;30541;Winklarn;10_14;79;40;39;2015
AT1;AT12;AT121;30541;Winklarn;15_19;97;58;39;2015
AT1;AT12;AT121;30541;Winklarn;20_24;106;58;48;2015
AT1;AT12;AT121;30541;Winklarn;25_29;90;42;48;2015
AT1;AT12;AT121;30541;Winklarn;30_34;103;54;49;2015
AT1;AT12;AT121;30541;Winklarn;35_39;110;63;47;2015
AT1;AT12;AT121;30541;Winklarn;40_44;120;56;64;2015
AT1;AT12;AT121;30541;Winklarn;45_49;138;66;72;2015
AT1;AT12;AT121;30541;Winklarn;50_54;149;78;71;2015
AT1;AT12;AT121;30541;Winklarn;55_59;106;51;55;2015
AT1;AT12;AT121;30541;Winklarn;60_64;78;46;32;2015
AT1;AT12;AT121;30541;Winklarn;65_69;57;27;30;2015
AT1;AT12;AT121;30541;Winklarn;70_74;70;34;36;2015
AT1;AT12;AT121;30541;Winklarn;75_79;54;23;31;2015
AT1;AT12;AT121;30541;Winklarn;80_84;47;17;30;2015
AT1;AT12;AT121;30541;Winklarn;85_89;13;4;9;2015
AT1;AT12;AT121;30541;Winklarn;90_94;8;1;7;2015
AT1;AT12;AT121;30541;Winklarn;95_;1;0;1;2015
AT1;AT12;AT121;30542;Wolfsbach;0_4;121;61;60;2015
AT1;AT12;AT121;30542;Wolfsbach;5_9;96;53;43;2015
AT1;AT12;AT121;30542;Wolfsbach;10_14;85;49;36;2015
AT1;AT12;AT121;30542;Wolfsbach;15_19;117;63;54;2015
AT1;AT12;AT121;30542;Wolfsbach;20_24;126;76;50;2015
AT1;AT12;AT121;30542;Wolfsbach;25_29;137;69;68;2015
AT1;AT12;AT121;30542;Wolfsbach;30_34;154;81;73;2015
AT1;AT12;AT121;30542;Wolfsbach;35_39;117;59;58;2015
AT1;AT12;AT121;30542;Wolfsbach;40_44;126;67;59;2015
AT1;AT12;AT121;30542;Wolfsbach;45_49;144;72;72;2015
AT1;AT12;AT121;30542;Wolfsbach;50_54;174;98;76;2015
AT1;AT12;AT121;30542;Wolfsbach;55_59;131;74;57;2015
AT1;AT12;AT121;30542;Wolfsbach;60_64;94;44;50;2015
AT1;AT12;AT121;30542;Wolfsbach;65_69;60;28;32;2015
AT1;AT12;AT121;30542;Wolfsbach;70_74;59;22;37;2015
AT1;AT12;AT121;30542;Wolfsbach;75_79;77;35;42;2015
AT1;AT12;AT121;30542;Wolfsbach;80_84;62;25;37;2015
AT1;AT12;AT121;30542;Wolfsbach;85_89;29;8;21;2015
AT1;AT12;AT121;30542;Wolfsbach;90_94;12;4;8;2015
AT1;AT12;AT121;30542;Wolfsbach;95_;1;0;1;2015
AT1;AT12;AT121;30543;Ybbsitz;0_4;165;86;79;2015
AT1;AT12;AT121;30543;Ybbsitz;5_9;177;89;88;2015
AT1;AT12;AT121;30543;Ybbsitz;10_14;176;96;80;2015
AT1;AT12;AT121;30543;Ybbsitz;15_19;255;133;122;2015
AT1;AT12;AT121;30543;Ybbsitz;20_24;240;119;121;2015
AT1;AT12;AT121;30543;Ybbsitz;25_29;210;115;95;2015
AT1;AT12;AT121;30543;Ybbsitz;30_34;226;132;94;2015
AT1;AT12;AT121;30543;Ybbsitz;35_39;169;86;83;2015
AT1;AT12;AT121;30543;Ybbsitz;40_44;228;120;108;2015
AT1;AT12;AT121;30543;Ybbsitz;45_49;278;146;132;2015
AT1;AT12;AT121;30543;Ybbsitz;50_54;284;157;127;2015
AT1;AT12;AT121;30543;Ybbsitz;55_59;241;115;126;2015
AT1;AT12;AT121;30543;Ybbsitz;60_64;195;109;86;2015
